Indian Institute of Information Technology(IIIT) Kalyani West Bengal,ECE,AI,SC,Female,10443,10443
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,ECE,AI,ST,Neutral,4204,4901
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE,AI,OPEN,Neutral,18772,28994
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE,AI,OPEN-PWD,Neutral,629,1922
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE,AI,EWS,Neutral,4618,5038
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE,AI,OBC-NCL,Neutral,8650,12954
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE,AI,OBC-NCL-PWD,Neutral,1074,1382
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE,AI,SC,Neutral,4009,8043
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE,AI,ST,Neutral,3181,4306
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE ( Data Science & Analytics),AI,OPEN,Neutral,25414,31601
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE ( Data Science & Analytics),AI,OPEN-PWD,Neutral,2644,2644
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE ( Data Science & Analytics),AI,EWS,Neutral,5041,5264
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE ( Data Science & Analytics),AI,OBC-NCL,Neutral,12987,14380
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE ( Data Science & Analytics),AI,OBC-NCL-PWD,Neutral,1279,1279
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE ( Data Science & Analytics),AI,SC,Neutral,7401,9056
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE ( Data Science & Analytics),AI,ST,Neutral,4101,4443
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,IT,AI,OPEN,Neutral,26120,32173
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,IT,AI,OPEN-PWD,Neutral,1547,1547
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,IT,AI,EWS,Neutral,5249,5444
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,IT,AI,OBC-NCL,Neutral,13134,14394
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,IT,AI,SC,Neutral,7943,8919
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,IT,AI,ST,Neutral,3806,4544
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE,AI,OPEN,Neutral,17649,28335
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE,AI,OPEN,Female,28756,28910
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE,AI,OPEN-PWD,Neutral,709,1505
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE,AI,EWS,Neutral,4629,5056
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE,AI,EWS,Female,5436,5436
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE,AI,OBC-NCL,Neutral,8416,12090
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE,AI,OBC-NCL-PWD,Neutral,966,966
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE,AI,SC,Neutral,3954,6890
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE,AI,ST,Neutral,3614,3981
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE with Cyber Security,AI,OPEN,Neutral,24797,31872
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE with Cyber Security,AI,OPEN-PWD,Neutral,484,484
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE with Cyber Security,AI,EWS,Neutral,5543,5586
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE with Cyber Security,AI,OBC-NCL,Neutral,10451,13111
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE with Cyber Security,AI,SC,Neutral,6991,8712
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE with Cyber Security,AI,ST,Neutral,4542,4580
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE with Data Science,AI,OPEN,Neutral,27980,30485
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE with Data Science,AI,EWS,Neutral,5311,5484
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE with Data Science,AI,OBC-NCL,Neutral,11265,13073
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE with Data Science,AI,SC,Neutral,7494,7990
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,CSE with Data Science,AI,ST,Neutral,4490,4605
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,ECE,AI,OPEN,Neutral,28230,37935
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,ECE,AI,OPEN,Female,37389,37389
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,ECE,AI,OPEN-PWD,Neutral,3688,3688
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,ECE,AI,EWS,Neutral,6161,6728
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,ECE,AI,OBC-NCL,Neutral,12339,16185
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,ECE,AI,OBC-NCL,Female,17889,17889
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,ECE,AI,SC,Neutral,7166,9737
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,ECE,AI,SC,Female,10873,10873
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,ECE,AI,ST,Neutral,3118,4987
